,상호명,상권업종소분류명,경도,위도,법정동명
66,안재형영어,학원-외국어/어학,126.87597267806801,37.531591948678496,목동
135,지엔비화곡외국어학원,학원-외국어/어학,126.845150334715,37.545693091733206,화곡동
150,김찬영어전문학원,학원-외국어/어학,126.848757193059,37.55030556777729,화곡동
314,잉글리쉬무무,학원-외국어/어학,127.07093850728201,37.550911304281,군자동
934,eie성수어학원,학원-외국어/어학,127.04878099448999,37.5472117784243,성수동1가
1006,프렙원오원어학원,학원-외국어/어학,127.034781666616,37.52794185359679,신사동
1051,C&C영어,학원-외국어/어학,127.153721915276,37.5591746016068,고덕동
1969,피아이어학원,학원-외국어/어학,127.011266310118,37.50004899335679,반포동
2138,투비영어,학원-외국어/어학,127.05695337405001,37.666385930108106,상계동
2470,반포시사어학학원,학원-외국어/어학,127.011544173893,37.5012767517201,반포동
2477,세정철강,학원-외국어/어학,126.903763212521,37.437765771936995,시흥동
2606,영재보습학원,학원-외국어/어학,127.007762199319,37.5494512039745,신당동
2790,이주화영어학원,학원-외국어/어학,126.913508617567,37.5919253135584,신사동
2822,지엔비영어전문어학원,학원-외국어/어학,126.91844507058701,37.6013504011783,역촌동
3021,허밋크랩어학원,학원-외국어/어학,127.103216592365,37.514911427010205,신천동
3031,글로벌어학학원,학원-외국어/어학,127.028185267629,37.4991892220306,역삼동
3032,메이플립어학원,학원-외국어/어학,127.05005315785299,37.525434606657704,청담동
3134,대현학원,학원-외국어/어학,127.154067510642,37.554635763154,명일동
3237,광진ECC영어학원,학원-외국어/어학,127.09408463640301,37.540440718514105,구의동
3634,동대문원더랜드학원,학원-외국어/어학,127.071884351341,37.583230319208496,휘경동
4006,차일드유서대문어학원,학원-외국어/어학,126.94032127898501,37.5912049840457,홍은동
4237,래커스반앤반,학원-외국어/어학,127.064141318235,37.49439758154521,대치동
4303,지케이아이영어스쿨,학원-외국어/어학,127.11605884166201,37.5290196773542,풍납동
4417,파미르어학원,학원-외국어/어학,127.08823077612101,37.557461583069,중곡동
4492,잉글리쉬파크,학원-외국어/어학,126.902533303231,37.446927089334295,시흥동
4600,삼육외국어학원,학원-외국어/어학,126.971531581009,37.5423923614494,갈월동
4704,제임스영어,학원-외국어/어학,127.144552723225,37.490907382396294,거여동
4748,제니스영어,학원-외국어/어학,126.84030977388399,37.489961504371,오류동
4852,현재어학학원,학원-외국어/어학,127.01061949204399,37.5010707788398,반포동
4893,최선어학원,학원-외국어/어학,127.05914706933399,37.4931595049826,대치동
4968,아이잼송파어학원,학원-외국어/어학,127.129491356828,37.5073588800121,오금동
5018,뉴엘리트영어,학원-외국어/어학,127.1247038444,37.5095581303508,방이동
5036,GT리그영어,학원-외국어/어학,127.117197630077,37.5072676415758,송파동
5117,컬제스어학원,학원-외국어/어학,126.862349592665,37.515999666582296,신정동
5129,안샘영어,학원-외국어/어학,126.959285391394,37.4863570258833,봉천동
5199,성창경영어학원,학원-외국어/어학,127.134891262875,37.525572921023,성내동
5201,연세영어전문,학원-외국어/어학,127.15353601325701,37.553595740812504,명일동
5252,잉글리쉬무무,학원-외국어/어학,126.8861005431,37.5261555291249,양평동3가
5258,하늘교육목동입시어학원,학원-외국어/어학,126.868545630252,37.5251777095285,목동
5282,잉글리쉬무무,학원-외국어/어학,126.864346997103,37.5006381143034,고척동
5484,커먼웰스앤코리아,학원-외국어/어학,127.029081987175,37.500683336388995,역삼동
5537,정철미디어,학원-외국어/어학,127.029019394779,37.499403323843495,역삼동
5539,건호후레쉬포크,학원-외국어/어학,126.847375310648,37.563609349467505,등촌동
5653,시튼,학원-외국어/어학,126.892134347695,37.4998838144852,구로동
5683,이아이이,학원-외국어/어학,127.030957744251,37.5864875767796,안암동5가
5770,경일어학원,학원-외국어/어학,127.03475001750601,37.6662693897182,방학동
5799,이보영의토킹클럽쌍문학원,학원-외국어/어학,127.030962006227,37.6559755858153,쌍문동
5985,잉글리쉬플래닛,학원-외국어/어학,126.883854583911,37.5227554218234,양평동2가
6080,에이비씨러닝센터,학원-외국어/어학,127.027512774894,37.55623822076179,행당동
6107,해법영어장미광장점교습소,학원-외국어/어학,127.099289046588,37.5198103241711,신천동
6132,제나쌤과영어다독다독,학원-외국어/어학,127.037988660043,37.6419139075448,창동
6145,한민족교육지원시스템,학원-외국어/어학,126.94391589168501,37.536318855931896,마포동
6408,이태완영어스쿨,학원-외국어/어학,126.87325051389999,37.524519880936,목동
6588,준잉글리쉬,학원-외국어/어학,126.91046127982,37.462120111759994,시흥동
6757,박정희랭귀지,학원-외국어/어학,126.893300243094,37.484486856359794,구로동
6772,러쉬타임,학원-외국어/어학,127.171245036104,37.5487835786584,상일동
6807,스텝영어학원,학원-외국어/어학,127.03183849407,37.59803714455779,종암동
6858,GNB어학원,학원-외국어/어학,127.031307551536,37.6023037184013,종암동
6864,JMK어학원,학원-외국어/어학,127.155532590972,37.5541867126061,명일동
6868,제스커뮤니케이션,학원-외국어/어학,127.051841563354,37.486910828653606,도곡동
7069,이베스트영어,학원-외국어/어학,126.992839213609,37.4877020696823,방배동
7171,숨마영어,학원-외국어/어학,127.153351969648,37.548854869899,명일동
7217,유카스영어,학원-외국어/어학,127.06115818218201,37.4824619128836,개포동
7263,김민정아이니,학원-외국어/어학,126.870595896767,37.528008576720204,목동
7350,김진곤영어,학원-외국어/어학,127.153657505413,37.5488570602601,명일동
7404,조은학원,학원-외국어/어학,127.153657505413,37.5488570602601,명일동
7441,김영애영어전문,학원-외국어/어학,126.870595896767,37.528008576720204,목동
7548,뮤엠영어,학원-외국어/어학,126.91428014183599,37.4520814899796,시흥동
7573,단비영어학원,학원-외국어/어학,127.154051369673,37.5520586298786,명일동
7606,파고다신촌학원,학원-외국어/어학,126.93927795426599,37.5561993158556,창천동
7826,탑동해법영어,학원-외국어/어학,126.91385410068999,37.4518433011884,시흥동
7894,뮤엠영어,학원-외국어/어학,127.01611828691601,37.5422496773028,옥수동
7903,LearningTree,학원-외국어/어학,127.030488822456,37.525699115054,신사동
7904,JK나무영어,학원-외국어/어학,126.999377427843,37.4773504363741,방배동
7935,해법영어,학원-외국어/어학,127.13988632841999,37.5428015743637,천호동
7941,박쌤영어,학원-외국어/어학,127.128216016891,37.5479511206783,천호동
8018,이끌림영어,학원-외국어/어학,127.05267696846501,37.5013434606555,대치동
8483,1:1원어민영어,학원-외국어/어학,127.039935746425,37.5097916068845,논현동
9791,itc어학,학원-외국어/어학,126.878835760832,37.535331445458496,목동
9792,제플린영어학원,학원-외국어/어학,126.833096412563,37.5472775332864,화곡동
9806,서울한국어아카데미,학원-외국어/어학,127.027335045646,37.499344414372295,역삼동
9875,EPS어학윈,학원-외국어/어학,127.019996971086,37.5225669679779,신사동
9891,USC어학원,학원-외국어/어학,127.057395337984,37.4921723983972,대치동
9906,DYB어학원,학원-외국어/어학,127.06290321902,37.49392822730611,대치동
10068,잉글리쉬무무,학원-외국어/어학,127.02386254314101,37.604377837835,길음동
10103,굿모닝영어학원,학원-외국어/어학,127.051172098342,37.500502410957104,대치동
10112,에반무어어학원,학원-외국어/어학,126.835011934815,37.5478100376198,화곡동
10144,베스트영어학원,학원-외국어/어학,127.057113498414,37.5217788452659,청담동
10216,토스잉글리시,학원-외국어/어학,127.067987318385,37.5788655845499,장안동
10240,미세스장어학학원,학원-외국어/어학,127.12739975714099,37.4771488377273,장지동
10291,명문어학원,학원-외국어/어학,127.13170578547701,37.4880383856343,문정동
10317,이은재어학원,학원-외국어/어학,127.128328627003,37.511053662855396,오금동
10368,하버드외국어학원,학원-외국어/어학,127.07283372610901,37.656339157635706,중계동
10383,헤세드,학원-외국어/어학,127.092486811269,37.507008293503496,삼전동
10450,토스영통제이어학원,학원-외국어/어학,127.045946239681,37.6576114633041,창동
10457,극동케네디영어,학원-외국어/어학,126.88959202775101,37.4913270451925,구로동
10523,천동어학원,학원-외국어/어학,127.135492647397,37.537182942476704,길동
10556,유진벨어학원,학원-외국어/어학,127.018562036889,37.4939195873949,서초동
10585,에스엔티어학원,학원-외국어/어학,127.068103139956,37.4986458524483,대치동
10652,신동해법영어교습소,학원-외국어/어학,127.01436395158701,37.5164830500084,잠원동
10707,마이더스영어,학원-외국어/어학,127.017727287567,37.603281727220505,정릉동
10741,잉글리쉬무무상계제2,학원-외국어/어학,127.05319955195299,37.673681241168296,상계동
10878,엘리트프렙제이에스압구정,학원-외국어/어학,126.93128265808399,37.5208604254688,여의도동
10911,김정해프랑스어교실,학원-외국어/어학,127.056759155106,37.4977989309459,대치동
11017,이튼영어전문학원,학원-외국어/어학,127.0885923015,37.5054465098245,잠실동
11082,정철슬리팅,학원-외국어/어학,126.901051927954,37.444669700643296,시흥동
11119,강서제일외국어학원,학원-외국어/어학,126.868497445864,37.5500819192165,염창동
11183,정상어학원,학원-외국어/어학,127.067750887801,37.501508436359295,대치동
11232,해커서어학원종로캠퍼스,학원-외국어/어학,126.98721243681999,37.5718838944696,인사동
11256,YBM어학원종로,학원-외국어/어학,126.989095071749,37.5699537813745,종로2가
11259,잉글리쉬무무중화1학습관,학원-외국어/어학,127.079341323145,37.6038054966396,중화동
11303,와이비엠시사닷컴쌍문이씨씨어학원,학원-외국어/어학,127.031257997592,37.6576178947049,쌍문동
11418,GNB어학원,학원-외국어/어학,127.09778953575399,37.5400545983726,광장동
11742,NY잉글리시스튜디오어학학원,학원-외국어/어학,127.001063877038,37.584949881273,혜화동
11927,서초PSA,학원-외국어/어학,127.026245903562,37.4874144735071,서초동
11952,잉글리쉬앤,학원-외국어/어학,127.074695272526,37.539055936981704,화양동
12076,유엔씨아카데미,학원-외국어/어학,127.095875295081,37.540211157783496,구의동
12522,아이비스마그넷어학원,학원-외국어/어학,127.05060878417,37.5039038772213,대치동
12566,제주영어마을,학원-외국어/어학,127.10309432439101,37.487311037413605,수서동
12576,개리,학원-외국어/어학,127.02924451069201,37.49948626895429,역삼동
12595,푸른영어교습소,학원-외국어/어학,126.949942066691,37.5858487113691,홍제동
12604,청담에이프릴목동캠퍼스,학원-외국어/어학,126.86881902233101,37.5205579957556,신정동
12670,키즈스쿨,학원-외국어/어학,127.015559690201,37.5003731881424,서초동
12690,정상어학원목동분원,학원-외국어/어학,126.865292125958,37.5173975544536,신정동
12691,앤토피아영어보습학원,학원-외국어/어학,126.87949555367099,37.5358512999089,목동
12735,윌스외국어학원,학원-외국어/어학,126.869329529381,37.524959957409294,목동
12740,차일드유영어학원잠실점,학원-외국어/어학,127.092860579156,37.5032267187043,삼전동
12846,토피아광진어학원,학원-외국어/어학,127.097783805809,37.5414692085849,광장동
13065,잉글리쉬무무종암제일학습관,학원-외국어/어학,127.03530222866101,37.595524571856295,종암동
13597,해법영어,학원-외국어/어학,126.90693565892201,37.4426248071433,시흥동
13613,청운어학원점,학원-외국어/어학,126.985193633082,37.569659006002205,관철동
13616,정이조영어학원,학원-외국어/어학,126.8849447168,37.5095564465155,신도림동
13847,동작정철어학원,학원-외국어/어학,126.94452089480801,37.506229339369796,상도동
13893,토트,학원-외국어/어학,127.02925931584998,37.5315278241524,압구정동
13921,목동ECC영어학원,학원-외국어/어학,126.873266979154,37.52267290649289,신정동
14036,YBM어학원영등포,학원-외국어/어학,126.90762801865601,37.516976760330294,영등포동3가
14395,헤세드영어전문학원,학원-외국어/어학,126.90908897302,37.4943199645549,신길동
14641,강남대치영어,학원-외국어/어학,126.883961426133,37.5186206530529,문래동6가
15057,정상어학원,학원-외국어/어학,127.067894103026,37.4990857215709,대치동
15092,힘있는영어교육,학원-외국어/어학,127.010042332055,37.6003522115241,정릉동
15432,이튼스쿨영어전문,학원-외국어/어학,126.87181086675699,37.5232086397564,목동
15475,보나메이센영어학원,학원-외국어/어학,127.02878304880899,37.65098396885529,쌍문동
15525,유레카영어학원,학원-외국어/어학,127.026634390165,37.52543313718729,신사동
15902,스프라이팅,학원-외국어/어학,127.069145326572,37.6004277015664,이문동
15984,개포PSA,학원-외국어/어학,127.06446296112301,37.48492999948729,개포동
16157,entop영어전문학원,학원-외국어/어학,127.13375973676399,37.524609505549996,성내동
16205,포인트아카데미,학원-외국어/어학,127.101842066177,37.488013362892396,수서동
16278,ybm영어전문학원,학원-외국어/어학,127.147778182742,37.5374344323614,길동
16400,정상JLS영어캠프,학원-외국어/어학,127.06740224086398,37.4995323683867,대치동
16610,에디터영어,학원-외국어/어학,127.134002960744,37.52314256417,성내동
16634,알앤지영어,학원-외국어/어학,127.090666397798,37.5069582512796,삼전동
16660,YBM잉글루,학원-외국어/어학,126.944304788881,37.4870350575286,봉천동
16720,호크마영어,학원-외국어/어학,127.113624318338,37.5033663247981,송파동
16802,GnB영어,학원-외국어/어학,126.960593559806,37.484160964314,봉천동
17065,에스엔피어학원,학원-외국어/어학,127.03843995481199,37.6051282388077,하월곡동
17385,삼성영어,학원-외국어/어학,127.10395630034401,37.502239144728605,석촌동
17652,해법영어,학원-외국어/어학,126.958054906705,37.4862110223467,봉천동
17762,이바인어학원,학원-외국어/어학,127.095547049314,37.60667898839571,신내동
17905,와이비엠인터내셔날아카데미개포어학원,학원-외국어/어학,127.062662459113,37.4851409934329,개포동
18109,정철쥬니어,학원-외국어/어학,127.03866337076401,37.6308817254244,번동
18413,베네젠테,학원-외국어/어학,126.79880312453399,37.582082718474496,개화동
18459,이엘피영어학원,학원-외국어/어학,127.034893429727,37.4946668536581,역삼동
18773,캘리포니아코리아센터,학원-외국어/어학,127.01316997544,37.48773848226129,서초동
18827,목동잉글리쉬이공이공,학원-외국어/어학,126.868228361369,37.52521071101361,목동
18983,잉글리쉬솔루션,학원-외국어/어학,127.06425449898,37.5948836539087,이문동
19114,이지랭귀지,학원-외국어/어학,127.051059251376,37.4870757487531,도곡동
19349,중계GNB영어어학원,학원-외국어/어학,127.063990438068,37.6430601458511,중계동
19508,연세영어,학원-외국어/어학,127.143918763226,37.5533461924719,명일동
19682,잉글리쉬무무행당보습학원,학원-외국어/어학,127.027512774894,37.55623822076179,행당동
19721,센트럴1리딩클럽학원,학원-외국어/어학,126.942372431121,37.543855780323,대흥동
19980,영어전문가교실,학원-외국어/어학,127.033912903755,37.658270390546896,쌍문동
20064,중원해법영어교습소,학원-외국어/어학,127.063990438068,37.6430601458511,중계동
20131,OXB어학원,학원-외국어/어학,127.02924451069201,37.49948626895429,역삼동
20256,맵플러스,학원-외국어/어학,127.142604777252,37.5534447847488,명일동
20320,SAT.GMAT.토플,학원-외국어/어학,127.023729202291,37.5165698424424,논현동
20438,하다가,학원-외국어/어학,126.94564651149099,37.556445578808706,대흥동
20650,스템스,학원-외국어/어학,126.946894497372,37.488625998924796,봉천동
20668,강남제일어학원,학원-외국어/어학,127.06234669274299,37.4832642837732,개포동
20724,정철영어TV,학원-외국어/어학,126.880644262997,37.4778890981062,가산동
20782,맑음수학밝음국어,학원-외국어/어학,127.13289331443899,37.5271351204196,성내동
20827,김기희국어,학원-외국어/어학,127.154762507741,37.5532260839764,명일동
20835,브랜트우드어학원,학원-외국어/어학,126.875396277379,37.5315504193413,목동
20850,KJ영어,학원-외국어/어학,127.06880684486,37.4893344557036,개포동
20872,에듀서브민트영어,학원-외국어/어학,126.89448759134501,37.4844799519315,구로동
21053,해법영어교실,학원-외국어/어학,126.909877070297,37.483667844238,신림동
21185,정이조영어학원,학원-외국어/어학,126.86461536683998,37.5239866596668,신정동
21360,조이잉글리쉬,학원-외국어/어학,127.14625428927602,37.5579494692678,고덕동
21592,지엘아이,학원-외국어/어학,127.053267949413,37.4984287749113,대치동
21632,지혜샘,학원-외국어/어학,127.155605067318,37.5477627047522,명일동
21724,ACCELEDUCATION,학원-외국어/어학,127.028509514112,37.5212947294568,신사동
21819,올인영어,학원-외국어/어학,127.13423406183,37.52370291467221,성내동
21831,송승훈영어,학원-외국어/어학,127.06793744552799,37.4892284833684,개포동
21866,도구영어ET,학원-외국어/어학,127.14033182871201,37.5552483870889,암사동
22177,서예혜당한문,학원-외국어/어학,126.963841768465,37.5363061572173,원효로2가
22403,에스에이티토플,학원-외국어/어학,126.87984531389401,37.536674563191106,목동
22428,심슨어학원,학원-외국어/어학,127.071257785585,37.53429842665079,자양동
22478,양잔영어,학원-외국어/어학,127.069014506271,37.4890027003569,개포동
22860,JAMESJUNG,학원-외국어/어학,127.030488822456,37.525699115054,신사동
22904,쓰리제이에듀학원,학원-외국어/어학,127.154482113957,37.551998641286204,명일동
23003,현선생영어,학원-외국어/어학,127.154067510642,37.554635763154,명일동
23053,비욘드어드밴스트어학원,학원-외국어/어학,127.05688505399999,37.5695597064057,답십리동
23257,오상영영어,학원-외국어/어학,127.087777551663,37.50362008295679,삼전동
23283,우리집앞영어교실,학원-외국어/어학,126.83002290283301,37.53539852601129,신월동
23479,매직키,학원-외국어/어학,127.14570618256,37.5494485601931,명일동
23639,YBM시사,학원-외국어/어학,127.030209775712,37.5830484621848,제기동
23649,케이원영어,학원-외국어/어학,126.877966511571,37.535953916100794,목동
23889,박동완영어학원,학원-외국어/어학,127.065897098053,37.4996105819766,대치동
23927,남교수영어학원,학원-외국어/어학,127.065897098053,37.4996105819766,대치동
24010,정철어학원,학원-외국어/어학,126.81630629480699,37.573519582725794,방화동
24295,삼성영어,학원-외국어/어학,126.88801214443599,37.4872935192481,구로동
24509,비상잉글리시아이등촌학원,학원-외국어/어학,126.846561171431,37.560618982233,등촌동
24523,이미선국어,학원-외국어/어학,127.154482113957,37.551998641286204,명일동
24623,다른학원,학원-외국어/어학,127.154765538158,37.551955617735096,명일동
24668,아이엔파고다,학원-외국어/어학,127.02619825193199,37.4997945866551,서초동
25021,상도뮤엠영어교습소,학원-외국어/어학,126.949523166127,37.507625504237,상도동
25108,리쌤영어교실,학원-외국어/어학,126.926752483407,37.6269163955441,불광동
25124,어스영어교실,학원-외국어/어학,127.031057736598,37.6014817213425,종암동
25238,제이앤피영어전문학원,학원-외국어/어학,127.014777294548,37.519459967946,잠원동
25289,비엘영어교습소,학원-외국어/어학,127.056759155106,37.4977989309459,대치동
25443,뉴미래영어교습소,학원-외국어/어학,126.83430366853999,37.5504160423625,내발산동
25509,케이앤에스영어,학원-외국어/어학,127.063349041731,37.50078881221,대치동
25582,해법영어교습소,학원-외국어/어학,127.04488368970699,37.663585717526495,방학동
25619,유토킹영어교습소,학원-외국어/어학,126.93179748560101,37.6005259287274,응암동
25632,에모리영어교습소,학원-외국어/어학,127.026634390165,37.52543313718729,신사동
25784,비바영어학원,학원-외국어/어학,126.91609507775401,37.624377186774296,갈현동
25809,박재일영어교습소,학원-외국어/어학,127.07639791685601,37.65040226485971,중계동
26387,서강대하쿄SLP영어학당,학원-외국어/어학,126.884847347868,37.5373796647091,목동
26389,킴스잉글리쉬클리닉영어교습소,학원-외국어/어학,127.083427691269,37.4828890704121,일원동
26451,최단비영어교습소,학원-외국어/어학,126.9643186944,37.5672611551371,냉천동
26456,프로영어교습소,학원-외국어/어학,127.074261184243,37.5750674841224,장안동
26547,디와이비게이트,학원-외국어/어학,127.030973710054,37.523198171497796,신사동
26714,해법영어교실불광엘리트학원,학원-외국어/어학,126.931719290279,37.612328740988204,불광동
26730,신상도약수뮤엠영어교습소,학원-외국어/어학,126.944043951352,37.4967280245281,상도동
26887,비에이치에듀케이션,학원-외국어/어학,127.03517761074801,37.500706248524295,역삼동
26932,구조분석영어학원,학원-외국어/어학,126.90836431396099,37.5673516931416,성산동
26946,공감영어교습소,학원-외국어/어학,126.93182226939501,37.4679016642605,신림동
27165,헤럴드스쿨HPE어학원,학원-외국어/어학,127.02529777035801,37.6020109564414,돈암동
27285,케이씨잉글리쉬영어교습소,학원-외국어/어학,126.900710945942,37.4478923007426,시흥동
27450,아발론랭콘,학원-외국어/어학,127.094690712558,37.5417879358863,구의동
27517,삼성영어,학원-외국어/어학,126.83976528897101,37.4805672933402,천왕동
27576,코어영어교습소,학원-외국어/어학,127.04969807394801,37.539154765629796,성수동1가
27633,6090영어교습소,학원-외국어/어학,126.932670421624,37.4790102875844,신림동
27650,윤선생우리집앞영신영어교습소,학원-외국어/어학,126.916997056602,37.509746559343704,신길동
27854,우공수시전략학원,학원-외국어/어학,127.028198880877,37.6558086895154,쌍문동
27938,시사영어교실도봉,학원-외국어/어학,127.02272275526,37.6334899137709,수유동
27946,비콘영어전문학원,학원-외국어/어학,126.91641074923099,37.475960902193705,신림동
28111,반포이씨씨어학원,학원-외국어/어학,127.011544173893,37.5012767517201,반포동
28128,심슨교육심슨보습어학원,학원-외국어/어학,127.10598422041201,37.5436670754325,광장동
28183,허니잉글리쉬영어교습소,학원-외국어/어학,127.03233711265699,37.659176526299,쌍문동
28216,제스영어교습소,학원-외국어/어학,126.99829660067499,37.5083375314205,반포동
28253,헤르메스영어학원,학원-외국어/어학,126.87424299398,37.522465964506395,신정동
28432,해법영어상원영어교습소,학원-외국어/어학,127.060375183666,37.668287385591896,상계동
28543,이보영토킹클럽,학원-외국어/어학,126.94316380814199,37.5054152725199,상도동
28602,에스더영어교습소,학원-외국어/어학,127.06086840831101,37.593099725532205,이문동
28647,이스쿨해법영어교습소,학원-외국어/어학,126.888946159447,37.4898883095984,구로동
28716,영어엠에이치아카데미,학원-외국어/어학,127.01965696219801,37.61071331809789,길음동
28738,지이영어교습소,학원-외국어/어학,127.057559777226,37.520475879257795,청담동
28756,큐브릭영어,학원-외국어/어학,126.87608504052601,37.508265078512395,신도림동
28831,주니어랩스쿨,학원-외국어/어학,126.889896829842,37.513513618884396,문래동4가
29006,위트니영어,학원-외국어/어학,127.12443079469801,37.5455082879737,천호동
29173,해법영어교습소,학원-외국어/어학,126.956834039564,37.4813075353645,봉천동
29313,엄마맘공부방,학원-외국어/어학,126.839976319491,37.521017069608895,신월동
29385,목동영어교습소,학원-외국어/어학,126.870595896767,37.528008576720204,목동
29415,해법한빛영어교실영어교습소,학원-외국어/어학,126.994048785422,37.4851984330176,방배동
29438,리드앤톡북클럽영어교습소,학원-외국어/어학,127.142402648085,37.527619042236,둔촌동
29452,영어숲,학원-외국어/어학,126.96310685558599,37.5076554233644,흑석동
29480,노스우드해법여엉교실영어교습소,학원-외국어/어학,127.08738349858601,37.6250244207434,공릉동
29503,감나무영어교습소,학원-외국어/어학,127.13021100203999,37.489198772753795,문정동
29506,윤선생우리집앞영어교실상계남부,학원-외국어/어학,127.061518083577,37.659439333620604,상계동
29732,정철거마영어학원,학원-외국어/어학,127.15396461588699,37.4976250100494,마천동
29767,동화스터디영어교습소,학원-외국어/어학,126.870595896767,37.528008576720204,목동
29846,플레이지영어교습소,학원-외국어/어학,126.860425284715,37.5361643746795,화곡동
29908,지유국어교습소,학원-외국어/어학,127.076767008151,37.6517116556213,중계동
30065,제니퍼잉글리쉬영어교습소,학원-외국어/어학,126.86542141634199,37.540231108757794,목동
30200,알리앙스프랑세즈,학원-외국어/어학,127.029081987175,37.500683336388995,역삼동
30293,위트니영어교습소,학원-외국어/어학,127.016014678406,37.542383971140005,옥수동
30349,유니영어교습소,학원-외국어/어학,126.93049250778299,37.6473586268942,진관동
30521,CLOVERVALE,학원-외국어/어학,126.905872904306,37.4667091193155,독산동
30547,노블영어,학원-외국어/어학,126.88885786533399,37.455377319312504,독산동
30561,텔스영어학원,학원-외국어/어학,126.966840072708,37.473123783547294,봉천동
30572,스패로우잉글리쉬영어교습소,학원-외국어/어학,126.96075275795499,37.6047399992199,신영동
30678,호수피아노,학원-외국어/어학,127.106681666087,37.464279993717106,세곡동
30755,강남어학원,학원-외국어/어학,126.91853464104601,37.473718724606705,신림동
30910,윤선생우리집앞영어교습소,학원-외국어/어학,127.01601912963301,37.6383718616449,수유동
31079,정상어학원,학원-외국어/어학,126.867505787454,37.5550371147029,염창동
31120,링컨영어교습소,학원-외국어/어학,126.98728359075001,37.4955027511136,방배동
31266,에이스수능영어교습소,학원-외국어/어학,126.948876564776,37.5963993651528,홍제동
31268,영단기어학원,학원-외국어/어학,127.02632580230801,37.4995523532443,서초동
31394,쥬니어랩영어교습소,학원-외국어/어학,126.91875075096901,37.6123097393563,대조동
31446,해법영어고덕리엔파크교실,학원-외국어/어학,127.174770207328,37.5513582588433,상일동
31499,우디안뮤엠영어교습소,학원-외국어/어학,127.109734756978,37.616473087470105,신내동
31537,블루큐브어학원,학원-외국어/어학,127.05870448568301,37.5022927010462,대치동
31812,빠른영어교습소,학원-외국어/어학,126.846768838211,37.5236335292793,신월동
31843,하이영어,학원-외국어/어학,127.03280338549601,37.528691561929996,신사동
31914,뮤엠영어교습소,학원-외국어/어학,126.838949972026,37.5390637457916,화곡동
31925,위드백영어교습소,학원-외국어/어학,126.94316380814199,37.5054152725199,상도동
31947,미세스키영어교습소,학원-외국어/어학,126.91001331645,37.4501500009504,시흥동
31983,해법영어교습소,학원-외국어/어학,126.920831180088,37.6446846975568,진관동
31992,교학사영어랩대현영어교습소,학원-외국어/어학,126.946079933815,37.559422881736396,대현동
32074,맛있는영어,학원-외국어/어학,127.044845209359,37.4857822133278,도곡동
32115,랭콘잉글리쉬마곡캠퍼스학원,학원-외국어/어학,126.816271393318,37.5685725886098,방화동
32132,어머니영어,학원-외국어/어학,127.00550027232201,37.5067314555531,잠원동
32224,스콜라이즈어학원,학원-외국어/어학,127.057395337984,37.4921723983972,대치동
32273,시스템영어교습소,학원-외국어/어학,127.077066574699,37.6503984877198,중계동
32416,이디아이박정어학원,학원-외국어/어학,126.935978990943,37.5549892689804,노고산동
32476,모림영어교습소,학원-외국어/어학,127.078926224729,37.6246073005041,공릉동
32771,시스템영어클리닉영어교습소,학원-외국어/어학,126.877966511571,37.535953916100794,목동
32874,박지용영어교습소,학원-외국어/어학,127.00725772418899,37.5072598389135,잠원동
32909,한솔주니어랩영어교습소,학원-외국어/어학,127.060375183666,37.668287385591896,상계동
32947,수피아영어교습소,학원-외국어/어학,127.022380658617,37.6146283962631,미아동
33024,뮤엠영어신트리1단지영어교습소,학원-외국어/어학,126.855022903655,37.514297984481004,신정동
33026,캠든영어,학원-외국어/어학,127.05143584157601,37.500216191012896,대치동
33221,심슨교육자양심슨어학학,학원-외국어/어학,127.071257785585,37.53429842665079,자양동
33567,엠코해법영어학원,학원-외국어/어학,126.952713753435,37.4962195223416,상도동
33727,삼성영어,학원-외국어/어학,127.064764059105,37.62382913158329,월계동
33752,버클리어학원,학원-외국어/어학,127.039789636707,37.5008879964681,역삼동
33764,중.고이은재영어중.고맵수학,학원-외국어/어학,126.923475994547,37.584655198480796,홍은동
33770,윤선생우리집앞영어상계은빛영어,학원-외국어/어학,127.05419722562799,37.680816394748895,상계동
33806,애팩스영어교습소,학원-외국어/어학,127.00144666831699,37.6173093931877,정릉동
33892,솔루션영어학원,학원-외국어/어학,126.86912759314899,37.521849437734105,신정동
33903,아이비티클래스,학원-외국어/어학,127.057559777226,37.520475879257795,청담동
33916,윤선생우리집앞목동11단지영어,학원-외국어/어학,126.86129858271099,37.5077450173174,신정동
34679,넥스사당영어교습소,학원-외국어/어학,126.97913887936899,37.492351049250495,사당동
34686,엑스퍼트이엔영어학원,학원-외국어/어학,126.845395364,37.5408118805153,화곡동
34791,탁월한영어교습소,학원-외국어/어학,127.060754314198,37.4975604460191,대치동
34933,백현우과학전문학원,학원-외국어/어학,127.004450911592,37.511651369772004,잠원동
34995,박상준수능영어교습소,학원-외국어/어학,126.862260253063,37.4972931868655,고척동
35112,영어전문학원,학원-외국어/어학,126.946180973771,37.545818062319604,염리동
35209,주니어랩스쿨,학원-외국어/어학,126.872627721038,37.5230542530615,목동
35384,윤선생우리집앞영어교실마,학원-외국어/어학,126.94709069607599,37.5366535611419,도화동
35463,가인어학원,학원-외국어/어학,127.01011943885901,37.5029678121424,반포동
35499,플러스영어교습소,학원-외국어/어학,127.050524812562,37.6318067273529,월계동
35749,달든스쿨영어교습소,학원-외국어/어학,126.92207439434999,37.6096100234414,대조동
